Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role,Invoice amount,Discount,Country
1065,21/08/2020 00:14:00,21/08/2020 00:20:00,Pay invoice,Pedro Alvares,Financial Manager,644891.31,115834.31,SGP
1063,04/06/2020 05:16:00,04/06/2020 06:10:00,Create Purchase Requisition,Anne Olwada,Requester,90156.09,9584.87,AUS
1063,04/06/2020 10:38:00,04/06/2020 10:49:00,Create Request for Quotation Requester,Tesca Lobes,Requester,90156.09,9584.87,AUS
1063,22/07/2020 06:08:00,22/07/2020 06:40:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,90156.09,9584.87,AUS
1063,22/07/2020 13:34:00,22/07/2020 13:46:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,90156.09,9584.87,AUS
1063,22/07/2020 21:21:00,23/07/2020 00:25:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,90156.09,9584.87,AUS
1063,23/07/2020 07:25:00,23/07/2020 07:50:00,Analyze Quotation comparison Map,Penn Osterwalder,Requester,90156.09,9584.87,AUS
1063,23/07/2020 07:50:00,23/07/2020 07:50:00,Choose best option,Elvira Lores,Requester,90156.09,9584.87,AUS
1063,23/07/2020 18:52:00,24/07/2020 05:19:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,90156.09,9584.87,AUS
1063,24/07/2020 17:08:00,24/07/2020 17:20:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,90156.09,9584.87,AUS
1063,02/08/2020 23:49:00,03/08/2020 00:17:00,Confirm Purchase Order,Karen Clarens,Supplier,90156.09,9584.87,AUS
1063,15/08/2020 15:30:00,16/08/2020 08:06:00,Deliver Goods Services,Carmen Finacse,Supplier,90156.09,9584.87,AUS
1063,16/08/2020 15:17:00,16/08/2020 15:18:00,Release Purchase Order,Penn Osterwalder,Requester,90156.09,9584.87,AUS
1063,18/08/2020 02:59:00,18/08/2020 03:00:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,90156.09,9584.87,AUS
1063,21/08/2020 20:11:00,21/08/2020 20:11:00,Send invoice,Esmeralda Clay,Supplier,90156.09,9584.87,AUS
1063,22/08/2020 10:32:00,22/08/2020 10:37:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,90156.09,9584.87,AUS
1063,22/08/2020 10:40:00,22/08/2020 10:40:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,90156.09,9584.87,AUS
1063,22/08/2020 11:30:00,22/08/2020 11:42:00,Pay invoice,Pedro Alvares,Financial Manager,90156.09,9584.87,AUS
1060,03/06/2020 21:48:00,03/06/2020 21:53:00,Create Purchase Requisition,Esmana Liubiata,Requester,206426.5,14680.53,JPN
1060,03/06/2020 23:45:00,03/06/2020 23:51:00,Create Request for Quotation Requester,Penn Osterwalder,Requester,206426.5,14680.53,JPN
1060,06/06/2020 01:14:00,06/06/2020 01:36:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,206426.5,14680.53,JPN
1060,06/06/2020 15:04:00,06/06/2020 15:31:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,206426.5,14680.53,JPN
1060,06/06/2020 16:09:00,06/06/2020 20:05:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,206426.5,14680.53,JPN
1060,07/06/2020 02:40:00,07/06/2020 02:55:00,Analyze Quotation comparison Map,Immanuel Karagianni,Requester,206426.5,14680.53,JPN
1060,07/06/2020 02:55:00,07/06/2020 02:55:00,Choose best option,Miu Hanwan,Requester,206426.5,14680.53,JPN
1060,08/06/2020 18:33:00,09/06/2020 04:04:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,206426.5,14680.53,JPN
1060,09/06/2020 10:11:00,09/06/2020 10:21:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,206426.5,14680.53,JPN
1060,15/06/2020 16:59:00,15/06/2020 17:33:00,Confirm Purchase Order,Kiu Kan,Supplier,206426.5,14680.53,JPN
1060,16/06/2020 16:30:00,17/06/2020 06:25:00,Deliver Goods Services,Karen Clarens,Supplier,206426.5,14680.53,JPN
1060,17/06/2020 14:01:00,17/06/2020 14:02:00,Release Purchase Order,Kim Passa,Requester,206426.5,14680.53,JPN
1060,17/06/2020 21:40:00,17/06/2020 21:41:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,206426.5,14680.53,JPN
1060,19/06/2020 06:51:00,19/06/2020 06:51:00,Send invoice,Karen Clarens,Supplier,206426.5,14680.53,JPN
1060,19/06/2020 21:18:00,19/06/2020 21:21:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,206426.5,14680.53,JPN
1060,19/06/2020 21:21:00,19/06/2020 21:21:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,206426.5,14680.53,JPN
1060,19/06/2020 22:23:00,19/06/2020 22:36:00,Pay invoice,Pedro Alvares,Financial Manager,206426.5,14680.53,JPN
10,02/01/2020 02:52:00,02/01/2020 03:43:00,Create Purchase Requisition,Esmana Liubiata,Requester,1128454.32,209219.21,SGP
10,02/01/2020 10:25:00,02/01/2020 10:32:00,Create Request for Quotation Requester,Immanuel Karagianni,Requester,1128454.32,209219.21,SGP
10,02/01/2020 15:32:00,02/01/2020 15:59:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1128454.32,209219.21,SGP
10,03/01/2020 12:50:00,03/01/2020 13:07:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,1128454.32,209219.21,SGP
10,03/01/2020 13:31:00,03/01/2020 14:28:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,1128454.32,209219.21,SGP
10,03/01/2020 21:44:00,03/01/2020 22:05:00,Analyze Quotation comparison Map,Anna Kaufmann,Requester,1128454.32,209219.21,SGP
10,03/01/2020 22:05:00,03/01/2020 22:05:00,Choose best option,Nico Ojenbeer,Requester,1128454.32,209219.21,SGP
10,03/01/2020 23:53:00,04/01/2020 04:31:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,1128454.32,209219.21,SGP
10,04/01/2020 09:44:00,04/01/2020 09:52:00,Create Purchase Order,Karel de Groot,Purchasing Agent,1128454.32,209219.21,SGP
10,05/01/2020 02:49:00,05/01/2020 02:58:00,Confirm Purchase Order,Carmen Finacse,Supplier,1128454.32,209219.21,SGP
10,05/01/2020 11:48:00,07/01/2020 01:19:00,Deliver Goods Services,Kiu Kan,Supplier,1128454.32,209219.21,SGP
10,07/01/2020 08:54:00,07/01/2020 08:55:00,Release Purchase Order,Tesca Lobes,Requester,1128454.32,209219.21,SGP
10,09/01/2020 02:55:00,09/01/2020 02:56:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,1128454.32,209219.21,SGP
10,10/01/2020 00:23:00,10/01/2020 00:23:00,Send invoice,Karen Clarens,Supplier,1128454.32,209219.21,SGP
10,10/01/2020 14:45:00,10/01/2020 14:48:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1128454.32,209219.21,SGP
10,10/01/2020 15:09:00,10/01/2020 15:34:00,Settle dispute with supplier Financial Manager,Karalda Nimwada,Financial Manager,1128454.32,209219.21,SGP
10,10/01/2020 15:43:00,10/01/2020 15:43:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1128454.32,209219.21,SGP
10,10/01/2020 16:03:00,10/01/2020 16:16:00,Pay invoice,Pedro Alvares,Financial Manager,1128454.32,209219.21,SGP
1057,03/06/2020 17:21:00,03/06/2020 17:48:00,Create Purchase Requisition,Esmana Liubiata,Requester,1024448.97,17940.2,NZL
1057,04/06/2020 04:53:00,04/06/2020 04:57:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,1024448.97,17940.2,NZL
79,10/01/2020 14:10:00,10/01/2020 14:56:00,Create Purchase Requisition,Elvira Lores,Requester,840507.13,189040.0,JPN
79,11/01/2020 07:32:00,11/01/2020 07:37:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,840507.13,189040.0,JPN
79,11/01/2020 07:41:00,11/01/2020 07:43:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,840507.13,189040.0,JPN
79,12/01/2020 04:53:00,12/01/2020 05:10:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,840507.13,189040.0,JPN
79,12/01/2020 15:27:00,12/01/2020 15:57:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,840507.13,189040.0,JPN
79,12/01/2020 16:11:00,12/01/2020 16:52:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,840507.13,189040.0,JPN
79,12/01/2020 23:37:00,13/01/2020 00:03:00,Analyze Quotation comparison Map,Alberto Duport,Requester,840507.13,189040.0,JPN
79,13/01/2020 00:03:00,13/01/2020 00:03:00,Choose best option,Penn Osterwalder,Requester,840507.13,189040.0,JPN
79,13/01/2020 03:15:00,13/01/2020 07:14:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,840507.13,189040.0,JPN
79,13/01/2020 23:55:00,14/01/2020 00:06:00,Create Purchase Order,Karel de Groot,Purchasing Agent,840507.13,189040.0,JPN
79,14/01/2020 05:34:00,14/01/2020 06:04:00,Confirm Purchase Order,Esmeralda Clay,Supplier,840507.13,189040.0,JPN
79,16/01/2020 07:01:00,16/01/2020 20:14:00,Deliver Goods Services,Karen Clarens,Supplier,840507.13,189040.0,JPN
79,17/01/2020 04:02:00,17/01/2020 04:03:00,Release Purchase Order,Penn Osterwalder,Requester,840507.13,189040.0,JPN
79,17/01/2020 22:38:00,17/01/2020 22:39:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,840507.13,189040.0,JPN
79,19/01/2020 11:15:00,19/01/2020 11:15:00,Send invoice,Esmeralda Clay,Supplier,840507.13,189040.0,JPN
79,20/01/2020 01:37:00,20/01/2020 01:42:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,840507.13,189040.0,JPN
79,20/01/2020 01:44:00,20/01/2020 01:44:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,840507.13,189040.0,JPN
79,20/01/2020 02:39:00,20/01/2020 02:50:00,Pay invoice,Karalda Nimwada,Financial Manager,840507.13,189040.0,JPN
78,10/01/2020 13:35:00,10/01/2020 14:25:00,Create Purchase Requisition,Anna Kaufmann,Requester,987854.13,54444.97,AUS
78,10/01/2020 19:59:00,10/01/2020 20:05:00,Create Request for Quotation Requester,Miu Hanwan,Requester,987854.13,54444.97,AUS
78,12/01/2020 02:12:00,12/01/2020 02:40:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,987854.13,54444.97,AUS
78,12/01/2020 17:51:00,12/01/2020 18:12:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,987854.13,54444.97,AUS
78,12/01/2020 22:28:00,13/01/2020 00:44:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,987854.13,54444.97,AUS
78,13/01/2020 07:24:00,13/01/2020 07:57:00,Analyze Quotation comparison Map,Esmana Liubiata,Requester,987854.13,54444.97,AUS
78,13/01/2020 07:57:00,13/01/2020 07:57:00,Choose best option,Penn Osterwalder,Requester,987854.13,54444.97,AUS
78,13/01/2020 16:09:00,13/01/2020 21:44:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,987854.13,54444.97,AUS
78,14/01/2020 09:23:00,14/01/2020 09:33:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,987854.13,54444.97,AUS
78,18/01/2020 16:18:00,18/01/2020 16:38:00,Confirm Purchase Order,Karen Clarens,Supplier,987854.13,54444.97,AUS
78,20/01/2020 12:11:00,22/01/2020 06:49:00,Deliver Goods Services,Kiu Kan,Supplier,987854.13,54444.97,AUS
78,22/01/2020 14:08:00,22/01/2020 14:09:00,Release Purchase Order,Alberto Duport,Requester,987854.13,54444.97,AUS
78,23/01/2020 03:26:00,23/01/2020 03:27:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,987854.13,54444.97,AUS
78,24/01/2020 22:32:00,24/01/2020 22:32:00,Send invoice,Esmeralda Clay,Supplier,987854.13,54444.97,AUS
78,25/01/2020 12:58:00,25/01/2020 13:01:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,987854.13,54444.97,AUS
78,25/01/2020 13:01:00,25/01/2020 13:01:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,987854.13,54444.97,AUS
78,25/01/2020 13:20:00,25/01/2020 13:31:00,Pay invoice,Pedro Alvares,Financial Manager,987854.13,54444.97,AUS
77,10/01/2020 13:22:00,10/01/2020 13:52:00,Create Purchase Requisition,Miu Hanwan,Requester,153668.41,18410.49,NZL
77,10/01/2020 22:04:00,10/01/2020 22:10:00,Create Request for Quotation Requester,Kim Passa,Requester,153668.41,18410.49,NZL
77,12/01/2020 03:56:00,12/01/2020 04:23:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,153668.41,18410.49,NZL
77,12/01/2020 05:13:00,12/01/2020 05:25:00,Amend Request for Quotation Requester,Esmana Liubiata,Requester Manager,153668.41,18410.49,NZL
77,12/01/2020 06:27:00,12/01/2020 06:47:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,153668.41,18410.49,NZL
77,12/01/2020 10:13:00,12/01/2020 10:38:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,153668.41,18410.49,NZL
77,12/01/2020 10:58:00,12/01/2020 15:52:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,153668.41,18410.49,NZL
77,12/01/2020 22:55:00,12/01/2020 23:13:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,153668.41,18410.49,NZL
77,12/01/2020 23:13:00,12/01/2020 23:13:00,Choose best option,Esmana Liubiata,Requester,153668.41,18410.49,NZL
77,14/01/2020 08:32:00,14/01/2020 22:47:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,153668.41,18410.49,NZL
77,15/01/2020 03:48:00,15/01/2020 04:00:00,Create Purchase Order,Karel de Groot,Purchasing Agent,153668.41,18410.49,NZL
77,17/01/2020 05:01:00,17/01/2020 05:35:00,Confirm Purchase Order,Kiu Kan,Supplier,153668.41,18410.49,NZL
77,18/01/2020 17:45:00,18/01/2020 21:50:00,Deliver Goods Services,Carmen Finacse,Supplier,153668.41,18410.49,NZL
77,19/01/2020 05:54:00,19/01/2020 05:55:00,Release Purchase Order,Nico Ojenbeer,Requester,153668.41,18410.49,NZL
77,19/01/2020 11:00:00,19/01/2020 11:01:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,153668.41,18410.49,NZL
77,22/01/2020 06:49:00,22/01/2020 06:49:00,Send invoice,Kiu Kan,Supplier,153668.41,18410.49,NZL
77,22/01/2020 21:02:00,22/01/2020 21:08:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,153668.41,18410.49,NZL
77,22/01/2020 21:08:00,22/01/2020 21:08:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,153668.41,18410.49,NZL
77,22/01/2020 21:35:00,22/01/2020 21:48:00,Pay invoice,Pedro Alvares,Financial Manager,153668.41,18410.49,NZL
82,10/01/2020 20:09:00,10/01/2020 20:43:00,Create Purchase Requisition,Alberto Duport,Requester,553553.76,43499.36,AUS
82,11/01/2020 03:53:00,11/01/2020 04:02:00,Create Request for Quotation Requester,Alberto Duport,Requester,553553.76,43499.36,AUS
82,12/01/2020 03:50:00,12/01/2020 04:14:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,553553.76,43499.36,AUS
83,10/01/2020 20:41:00,10/01/2020 20:53:00,Create Purchase Requisition,Penn Osterwalder,Requester,976733.01,108931.16,NZL
83,11/01/2020 20:31:00,11/01/2020 20:36:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,976733.01,108931.16,NZL
83,11/01/2020 20:41:00,11/01/2020 20:43:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,976733.01,108931.16,NZL
83,12/01/2020 02:02:00,12/01/2020 02:28:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,976733.01,108931.16,NZL
83,12/01/2020 05:51:00,12/01/2020 06:18:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,976733.01,108931.16,NZL
83,12/01/2020 06:47:00,12/01/2020 08:24:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,976733.01,108931.16,NZL
83,12/01/2020 15:06:00,12/01/2020 15:32:00,Analyze Quotation comparison Map,Fjodor Kowalski,Requester,976733.01,108931.16,NZL
83,12/01/2020 15:32:00,12/01/2020 15:32:00,Choose best option,Nico Ojenbeer,Requester,976733.01,108931.16,NZL
83,12/01/2020 18:50:00,13/01/2020 00:34:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,976733.01,108931.16,NZL
83,13/01/2020 03:55:00,13/01/2020 04:08:00,Create Purchase Order,Karel de Groot,Purchasing Agent,976733.01,108931.16,NZL
83,14/01/2020 01:31:00,14/01/2020 02:04:00,Confirm Purchase Order,Sean Manney,Supplier,976733.01,108931.16,NZL
83,15/01/2020 20:09:00,17/01/2020 03:34:00,Deliver Goods Services,Kiu Kan,Supplier,976733.01,108931.16,NZL
83,17/01/2020 11:01:00,17/01/2020 11:02:00,Release Purchase Order,Fjodor Kowalski,Requester,976733.01,108931.16,NZL
83,18/01/2020 23:34:00,18/01/2020 23:35:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,976733.01,108931.16,NZL
83,19/01/2020 10:10:00,19/01/2020 10:10:00,Send invoice,Kiu Kan,Supplier,976733.01,108931.16,NZL
83,20/01/2020 00:41:00,20/01/2020 00:48:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,976733.01,108931.16,NZL
83,20/01/2020 00:48:00,20/01/2020 00:48:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,976733.01,108931.16,NZL
83,20/01/2020 01:36:00,20/01/2020 01:44:00,Pay invoice,Pedro Alvares,Financial Manager,976733.01,108931.16,NZL
80,10/01/2020 16:58:00,10/01/2020 17:22:00,Create Purchase Requisition,Tesca Lobes,Requester,808891.44,84290.52,NZL
80,11/01/2020 12:40:00,11/01/2020 12:46:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,808891.44,84290.52,NZL
80,11/01/2020 12:53:00,11/01/2020 12:56:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,808891.44,84290.52,NZL
80,11/01/2020 21:14:00,11/01/2020 21:35:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,808891.44,84290.52,NZL
80,11/01/2020 22:24:00,11/01/2020 22:37:00,Amend Request for Quotation Requester,Penn Osterwalder,Requester Manager,808891.44,84290.52,NZL
80,12/01/2020 01:34:00,12/01/2020 01:59:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,808891.44,84290.52,NZL
80,12/01/2020 02:40:00,12/01/2020 02:47:00,Amend Request for Quotation Requester,Kim Passa,Requester Manager,808891.44,84290.52,NZL
80,12/01/2020 07:15:00,12/01/2020 07:34:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,808891.44,84290.52,NZL
80,12/01/2020 08:24:00,12/01/2020 08:31:00,Amend Request for Quotation Requester,Esmana Liubiata,Requester Manager,808891.44,84290.52,NZL
80,12/01/2020 10:38:00,12/01/2020 10:58:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,808891.44,84290.52,NZL
80,12/01/2020 11:43:00,12/01/2020 11:54:00,Amend Request for Quotation Requester,Anna Kaufmann,Requester Manager,808891.44,84290.52,NZL
80,14/01/2020 13:31:00,14/01/2020 13:53:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,808891.44,84290.52,NZL
80,15/01/2020 17:37:00,15/01/2020 17:54:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,808891.44,84290.52,NZL
80,16/01/2020 00:05:00,16/01/2020 03:24:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,808891.44,84290.52,NZL
80,16/01/2020 09:57:00,16/01/2020 10:06:00,Analyze Quotation comparison Map,Alberto Duport,Requester,808891.44,84290.52,NZL
80,16/01/2020 10:06:00,16/01/2020 10:06:00,Choose best option,Penn Osterwalder,Requester,808891.44,84290.52,NZL
80,16/01/2020 15:07:00,16/01/2020 20:54:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,808891.44,84290.52,NZL
80,16/01/2020 21:48:00,16/01/2020 21:58:00,Create Purchase Order,Karel de Groot,Purchasing Agent,808891.44,84290.52,NZL
80,17/01/2020 04:07:00,17/01/2020 04:27:00,Confirm Purchase Order,Kiu Kan,Supplier,808891.44,84290.52,NZL
80,20/01/2020 20:29:00,22/01/2020 18:33:00,Deliver Goods Services,Sean Manney,Supplier,808891.44,84290.52,NZL
80,23/01/2020 02:03:00,23/01/2020 02:04:00,Release Purchase Order,Nico Ojenbeer,Requester,808891.44,84290.52,NZL
80,23/01/2020 08:13:00,23/01/2020 08:14:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,808891.44,84290.52,NZL
80,25/01/2020 10:33:00,25/01/2020 10:33:00,Send invoice,Carmen Finacse,Supplier,808891.44,84290.52,NZL
80,26/01/2020 00:55:00,26/01/2020 01:01:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,808891.44,84290.52,NZL
80,26/01/2020 01:01:00,26/01/2020 01:01:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,808891.44,84290.52,NZL
80,26/01/2020 01:28:00,26/01/2020 01:35:00,Pay invoice,Pedro Alvares,Financial Manager,808891.44,84290.52,NZL
81,10/01/2020 17:53:00,10/01/2020 18:12:00,Create Purchase Requisition,Alberto Duport,Requester,1413908.12,83425.37,NZL
81,11/01/2020 12:24:00,11/01/2020 12:29:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1413908.12,83425.37,NZL
81,11/01/2020 12:35:00,11/01/2020 12:37:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,1413908.12,83425.37,NZL
81,12/01/2020 04:31:00,12/01/2020 04:55:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1413908.12,83425.37,NZL
81,12/01/2020 05:51:00,12/01/2020 05:59:00,Amend Request for Quotation Requester,Elvira Lores,Requester Manager,1413908.12,83425.37,NZL
81,12/01/2020 07:18:00,12/01/2020 07:46:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1413908.12,83425.37,NZL
81,12/01/2020 08:36:00,12/01/2020 08:43:00,Amend Request for Quotation Requester,Nico Ojenbeer,Requester Manager,1413908.12,83425.37,NZL
81,12/01/2020 10:05:00,12/01/2020 10:26:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1413908.12,83425.37,NZL
81,12/01/2020 11:16:00,12/01/2020 11:30:00,Amend Request for Quotation Requester,Fjodor Kowalski,Requester Manager,1413908.12,83425.37,NZL
81,12/01/2020 14:09:00,12/01/2020 14:41:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1413908.12,83425.37,NZL
81,12/01/2020 15:33:00,12/01/2020 15:47:00,Amend Request for Quotation Requester,Christian Francois,Requester Manager,1413908.12,83425.37,NZL
81,13/01/2020 08:14:00,13/01/2020 08:53:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1413908.12,83425.37,NZL
81,14/01/2020 00:34:00,14/01/2020 00:48:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,1413908.12,83425.37,NZL
81,14/01/2020 06:01:00,14/01/2020 08:32:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,1413908.12,83425.37,NZL
81,14/01/2020 14:41:00,14/01/2020 14:51:00,Analyze Quotation comparison Map,Esmana Liubiata,Requester,1413908.12,83425.37,NZL
81,14/01/2020 14:51:00,14/01/2020 14:51:00,Choose best option,Alberto Duport,Requester,1413908.12,83425.37,NZL
81,14/01/2020 19:13:00,15/01/2020 02:29:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,1413908.12,83425.37,NZL
81,15/01/2020 17:54:00,15/01/2020 18:04:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,1413908.12,83425.37,NZL
81,16/01/2020 23:37:00,16/01/2020 23:44:00,Confirm Purchase Order,Esmeralda Clay,Supplier,1413908.12,83425.37,NZL
81,18/01/2020 11:56:00,18/01/2020 16:26:00,Deliver Goods Services,Esmeralda Clay,Supplier,1413908.12,83425.37,NZL
81,19/01/2020 00:16:00,19/01/2020 00:17:00,Release Purchase Order,Miu Hanwan,Requester,1413908.12,83425.37,NZL
81,19/01/2020 20:42:00,19/01/2020 20:43:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,1413908.12,83425.37,NZL
81,22/01/2020 07:20:00,22/01/2020 07:20:00,Send invoice,Carmen Finacse,Supplier,1413908.12,83425.37,NZL
81,22/01/2020 21:31:00,22/01/2020 21:37:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1413908.12,83425.37,NZL
81,22/01/2020 21:37:00,22/01/2020 21:37:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1413908.12,83425.37,NZL
81,22/01/2020 22:30:00,22/01/2020 22:42:00,Pay invoice,Karalda Nimwada,Financial Manager,1413908.12,83425.37,NZL
86,12/01/2020 01:43:00,12/01/2020 02:36:00,Create Purchase Requisition,Miu Hanwan,Requester,1210674.1,101362.96,AUS
86,12/01/2020 06:30:00,12/01/2020 06:41:00,Create Request for Quotation Requester,Anna Kaufmann,Requester,1210674.1,101362.96,AUS
86,12/01/2020 09:37:00,12/01/2020 09:53:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1210674.1,101362.96,AUS
86,12/01/2020 10:34:00,12/01/2020 10:42:00,Amend Request for Quotation Requester,Miu Hanwan,Requester Manager,1210674.1,101362.96,AUS
86,12/01/2020 22:44:00,12/01/2020 23:05:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1210674.1,101362.96,AUS
87,12/01/2020 04:17:00,12/01/2020 04:36:00,Create Purchase Requisition,Fjodor Kowalski,Requester,931929.03,170412.83,SGP
87,12/01/2020 15:20:00,12/01/2020 15:26:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,931929.03,170412.83,SGP
87,12/01/2020 15:31:00,12/01/2020 15:34:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,931929.03,170412.83,SGP
87,12/01/2020 17:45:00,12/01/2020 17:51:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,931929.03,170412.83,SGP
87,12/01/2020 18:42:00,12/01/2020 18:47:00,Amend Request for Quotation Requester,Nico Ojenbeer,Requester Manager,931929.03,170412.83,SGP
87,13/01/2020 07:07:00,13/01/2020 07:30:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,931929.03,170412.83,SGP
87,14/01/2020 00:15:00,14/01/2020 00:34:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,931929.03,170412.83,SGP
87,14/01/2020 10:34:00,14/01/2020 11:59:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,931929.03,170412.83,SGP
87,14/01/2020 18:41:00,14/01/2020 18:56:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,931929.03,170412.83,SGP
87,14/01/2020 18:56:00,14/01/2020 18:56:00,Choose best option,Tesca Lobes,Requester,931929.03,170412.83,SGP
87,15/01/2020 08:49:00,15/01/2020 17:03:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,931929.03,170412.83,SGP
87,16/01/2020 20:54:00,16/01/2020 21:05:00,Create Purchase Order,Karel de Groot,Purchasing Agent,931929.03,170412.83,SGP
87,17/01/2020 06:35:00,17/01/2020 06:53:00,Confirm Purchase Order,Esmeralda Clay,Supplier,931929.03,170412.83,SGP
